0,neg,neu,pos
#idiots,0,0,1
#idc,0,0,0
#id,0,0,1
#iceskating,0,0,1
#hype,0,0,1
#hurtful,0,0.16667,0
#hunger,1,0,0
#humble,0,0,1
#hp,0,0.16667,0
#honest,0,0,1
#holliday,0,0,1
#hogwarts,0,0,1
#hiding,0,0,1
#heureux,0,0,0
#headband,0.027834,0.27783,0.027834
#hazza,0,0,0
#haters,0,0,1
#has,0,0,0
#haribo,0,0,0
#happythanksgiving,0,0,1
#happyjungkookday,0,0,0
#happybaby,0,0,0
#happy\uc815\uad6dday,0,0,0
#happy\ub7a9\ubaacday,0,0,0
#hairup,1,0,0
#gv,0,0,0
#gurl,0,0,1
#greatnight,0,0,0
#graduated,0,0,1
#gossipgirl,0,0.16667,0
#gossip,0,0.16667,0
#gorda,0,0,0
#gop,0,0,0
#goddaughter,0,0,0
#godbless,1,0,0
#glow,0,0,0
#giorgioarmani,0,0,0
#gig,0,0,0
#giants,0,0.16667,0
#getfit,0,0,1
#germanshepherd,0,0.16667,0
#george,0,0,0
#gazaunderattack,0,0,0
#gayboyproblems,0,0,1
#gala,0,0.16667,0
#gal,0,0,0
#friendsforever,0,0,1
#frenchbulldog,0,0,1
#freeze,0,0,0
#freaky,0,0,1
#fountain,0,0,1
#forgive,0,0,1
#fool,0,0,0
#foodstagram,0,0,1
#fondant,0,0,1
#flipagram,0,0,0
#fitspo,0,0,0
#firstday,0,0,0
#fifteen,0,0,1
#fianc\u00e9,0,0,0
#ferry,0,0,1
#ferguson,1,0,0
#female,0,0,1
#feliznatal,0,0,0
#felice,0,0.16667,0
#feelinggreat,0,0,0
#fastfood,0,0.16667,0
#fashionblogger,0,0,0
#fanart,0,0.16667,0
#familyguy,0,0,0
#familybonding,0,0,0
#fairy,0,0,1
#failure,1,0,0
#fab,0,0,0
#express,0,0.16667,0
#exited,0,0,1
#eww,1,0,0
#events,0,0.16667,0
#estate,0,0,0
#er,1,0,0
#environment,0,0,1
#enjoylife,0,0,0
#enjoyed,0,0.16667,0
#en,0,0,0
#eminem,0,0,0
#elvis,0,0,0
#elsa,0,0,0
#edsheeran,0,0,0
#earring,0,0,0
#dry,0,0,0
#drmartens,1,0,0
#dressup,0,0.33333,0
#dreamcometrue,0,0,1
#dreads,1,0,0
#drank,0,0,1
#donut,0,0,0
#dontwanttoleave,0,0,1
#dominican,0,0.16667,0
#disneyworld,0,0.16667,0
#devastation,0,0,0
#determination,0,0,1
#desk,0,0,1
#derp,0,0,0
#deportes,0,0,0
#demi,0,0,1
#decor,0,0,1
#darkhair,0,0.16667,0
#damaged,0,0,0
#dailypic,0,0,1
#da,0,0,0
#cutiepie,0,0,1
#crowd,1,0,0
#cries,0,0,0
#creep,0,0,1
#cray,1,0,0
#cravings,0,0.16667,0
#craftbeer,0,0,1
#cozy,0,0,1
#cowboys,0,0,1
#corn,0,0,0
#compartir,0,0.16667,0
#comment,0,0,0
#comiccon,0,0,0
#coaching,0,0,0
#clumsy,0,0,0
#clowns,0,0.16667,0
#closing,1,0,0
#clients,0,0.16667,0
#circus,0,0.16667,0
#cinnamon,0,0,1
#christmaspresent,0,0,1
#chrismas,0,0,1
#chinesenewyear,0,0,0
#chillout,0,0,1
#chilled,0,0.16667,0
#childhoodmemories,0,0,0
#chelsea,0,0.16667,0
#charlie,0,0.16667,0
#chappy,1,0,0
#catstagram,0,0,1
#cash,1,0,0
#carl,1,0,0
#career,0,0.16667,0
#canvas,0,0.33333,0
#candies,0,0,0
#camwhore,0,0,1
#camera360,0,0.16667,0
#bvb,0,0,0
#buthappy,1,0,0
#bum,1,0,0
#buildings,0,0,1
#bug,0,0,1
#bud,0,0,1
#bubble,0,0,1
#bu,0,0,1
#brussels,0,0,0
#bros,0,0,0
#britneyspears,0,0,1
#boyfie,0,0,1
#boxes,0,0,1
#bowl,0,0,1
#bostonterrier,0,0.16667,0
#bordercollie,1,0,0
#boracay,0,0,0
#boobs,0,0,1
#bong,0,0,1
#bom,0,0,0
#boats,0,0.16667,0
#boating,0,0,1
#board,0,0,1
#bmth,0,0,0
#bluehair,0,0,1
#blondehair,0,0.16667,0
#bl,0,0,1
#birtday,1,0,0
#bir,0,0.16667,0
#biking,0,0,1
#bighair,0,0.16667,0
#betrayal,0,0,0
#beta,1,0,0
#bestofday,0,0,1
#bestmoment,0,0,1
#belly,0,0,0
#believetour,0,0,1
#beauties,0,0,0
#bbm,0,0,0
#bass,0,0.16667,0
#bars,1,0,0
#barca,0,0,1
#bandana,0,0,1
#balls,0,0,1
#ballin,0,0,0
#bahamas,0,0,0
#bae,0,0,0
#backstage,0,0,0
#babys,0,0,1
#babylove,0,0.16667,0
#babybump,0,0.16667,0
#b-day,0,0.16667,0
#aviary,0,0,0
#auntie,0,0,1
#atl,0,0,1
#athens,0,0.16667,0
#as,0,0,0
#arte,0,0,0
#ariel,0,0,0
#anyone,0,0,0
#ankara,0,0,0
#an,0,0,1
#allnatural,0,0,0
#allday,0,0.16667,0
#alien,0,0.16667,0
#alabama,0,0,0
#airmax,0,0,0
#advent,0,0,1
#adamlambert,0,0,0
#\u3042\u308a\u304c\u3068\u3046,0,0,0
#\u0e40\u0e28\u0e23,1,0,0
#3years,0,0,0
#30stm,0,0,0
#16th,0,0,1
zero,0,0,0
youuu,0,0.1005,0.066165
yoongi,0,0,0
yogi,0.017167,0.22283,0.093333
yesssss,0,0.1345,0.032167
yess,0,0,0
yayy,0,0.080665,0.086
yatra,0,0,0
yammy,0.050333,0.11633,0
yaay,0.0084167,0.15825,0
xa,0,0.11883,0.047834
wrapped,0,0,0
worm,0,0,0
woot,0,0,0
woohoo,0,0,0
wooden,0.022667,0.12433,0.019667
wilson,0,0.14233,0.024333
willie,0.0475,0.099335,0.019834
william,0,0.076583,0.090083
wifey,0.044333,0.12233,0
wide,0,0.24883,0.0845
wid,0,0,0
whyy,0,0,0
whether,0,0,0
whatsapp,0,0,0
whale,0.023834,0.116,0.026833
weren't,0,0,0
welcomes,0,0,0
wel,0.022167,0.12017,0.024333
wave,0,0.16667,0
waters,0,0.11334,0.053335
watermelon,0,0.1105,0.056165
watchin,0,0,0
washington,0,0,0
vu,0,0,0
vol,0,0,0
vivo,0,0,0
viu,0,0.041667,0.125
violence,0.098665,0.068,0
vino,0,0,0
viendo,0,0,0
victory,0,0,0
victorious,0,0.26108,0.07225
veggies,0,0,0
vcs,0,0,0
vacations,0,0,0
v\u00e1monos,0,0,0
upside,0,0,0
upload,0,0.16667,0
unless,0,0.16667,0
unknown,0,0,0
umm,0,0,0
ughhhh,0,0.10867,0.058
types,0,0.0935,0.073165
twinkies,0,0,0
tweeting,0,0,0
turtle,0.045083,0.086333,0.035333
tub,0,0.16667,0
tricks,0.020333,0.086833,0.0595
tribute,0,0.11517,0.0515
tri,0.0087222,0.12639,0.031556
tradition,0.017167,0.12466,0.024834
tournament,0,0.323,0.010333
touched,0.018833,0.14783,0
tons,0,0,0
tomorrow's,0,0,0
tomatoes,0,0.16667,0
toch,0,0.16667,0
titanic,0,0.10233,0.064333
tire,0,0.14233,0.024334
tirando,0,0.16667,0
tienes,0,0,0
thurs,0,0,0
they've,0.1465,0.17034,0.0165
theater,0.0675,0.066665,0.0325
terms,0,0,0
termina,0,0.16667,0
tennis,0,0.1455,0.021167
tenia,0,0,0
tengan,0,0,0
teman,0,0,0
ted,0.041,0.26425,0.028083
teach,0.0495,0.10117,0.016
tbh,0,0,0
tau,0,0,0
tas,0,0.13034,0.036333
tapi,0,0.126,0.040667
tanta,0,0,0
tanning,0,0,0
tambien,0,0,0
tambi\u00e9n,0,0,0
tagaytay,0,0.11367,0.053
system,0,0.16667,0
swept,0,0.16667,0
suspect,0.044666,0.122,0
survived,0,0.118,0.048667
surfing,0.0155,0.22417,0.093833
supply,0.024667,0.142,0
superman,0,0.123,0.043667
superbowl,0,0.16667,0
superb,0,0,0
sum,0.048834,0.11783,0
sul,0,0,0
suerte,0,0.11617,0.0505
sucking,0,0.28928,0.044056
subdivision,0,0,0
styles,0,0.057167,0.1095
studies,0,0,0
stronger,0,0,0
stressed,0.017833,0.3155,0
stood,0.013667,0.05425,0.098667
stocking,0.1035,0.063167,0
steal,0,0,0
stamps,0,0.138,0.028667
stairs,0,0.15016,0.18317
staff,0,0,0
springs,0,0.1515,0.015166
sport,0,0,0
split,0.095167,0.0715,0
spikes,0.0625,0.10416,0
spice,0,0.11116,0.0555
speaks,0,0,0
sparkle,0,0,0
spaghetti,0,0,0
souls,0,0,0
sort,0,0,0
sonriendo,0,0.16667,0
sonrie,0,0,0
somebody's,0.0755,0.091165,0
sola,0,0,0
sofa,0.0088335,0.13217,0.025666
sobs,0,0,0
sobre,0,0,0
sober,0.0455,0.12116,0
sobbing,0,0.138,0.028667
so\u00f1ar,0,0,0
snuggled,0.024334,0.14233,0
snake,0.054333,0.11233,0
sms,0,0,0
smallest,0,0.29683,0.0365
smaller,0,0.16667,0
slowly,0.018333,0.133,0.015166
skrg,0.038416,0.12825,0
skirt,0,0.16667,0
sketch,0.062334,0.20733,0.063667
sings,0,0.099833,0.066833
simpson,0,0.14033,0.026333
simplemente,0,0,0
simon,0,0,0
sigo,0,0,0
siam,0,0.16667,0
shrimp,0.058333,0.085167,0.023167
shoulder,0,0,0
shocking,0,0,0
shocked,0,0,0
shipping,0,0,0
shelves,0,0.089167,0.0775
shattered,0.045666,0.1095,0.011666
sharp,0,0,0
seven,0,0,0
seule,0,0,0
setting,0,0,0
sets,0,0,0
setia,0,0.099167,0.0675
serio,0,0,0
senhor,0,0,0
semoga,0,0,0
semaine,0,0,0
sehun,0,0,0
segunda,0,0,0
secreto,0,0.16667,0
sebelum,0,0,0
seasons,0,0.10683,0.059833
se7en,0,0,0
science,0,0,0
schedule,0,0.16667,0
scarf,0,0.16667,0
saving,0,0,0
sara,0,0,0
sampai,0,0.11367,0.053
saliendo,0,0.12534,0.041334
sakit,0,0,0
saat,0,0,0
russian,0,0,0
rushing,0.075833,0.090833,0
rush,0.041834,0.12484,0
rp,0,0,0
rotina,0,0,0
rosie,0,0.16667,0
roomie,0.026333,0.307,0
ronaldo,0,0.25833,0.075
romance,0.022333,0.0865,0.057833
rob,0.0385,0.12817,0
rien,0.040667,0.23767,0.055167
ricordi,0,0,0
ribs,0,0.13183,0.034833
reward,0,0.10017,0.0665
residencial,0,0.16667,0
research,0,0,0
rescue,0,0.16667,0
relaxed,0,0,0
relationships,0.067665,0.099,0
related,0,0.16667,0
regalitos,0,0.133,0.033667
re\u00e7u,0,0.16667,0
rd,0.031334,0.13534,0
rat,0,0.081,0.085667
rarely,0.0145,0.15216,0
rally,0,0,0
rainbows,0.046333,0.045667,0.074667
quiere,0,0,0
questions,0.025833,0.14083,0
quer,0,0,0
quanto,0,0.12717,0.0395
quad,0.01775,0.11883,0.030083
qu'un,0,0,0
puta,0,0,0
pussy,0.0525,0.10083,0.013333
purchased,0,0.16667,0
pun,0,0.16667,0
puerto,0.094167,0.0725,0
pronta,0,0,0
programa,0,0.1415,0.025167
prof,0,0.16667,0
producer,0,0,0
primary,0.016,0.15066,0
priceless,0.031833,0.3015,0
preview,0,0,0
pressie,0,0.295,0.038333
president,0,0,0
presentes,0,0,0
presentation,0.051333,0.11533,0
preparing,0,0.16667,0
prayer,0,0.16667,0
pow,0,0,0
poverty,0,0,0
pouty,0.041667,0.24208,0.049667
pound,0,0,0
posters,0,0,0
position,0.0165,0.263,0.053833
port,0,0.16667,0
popular,0,0,0
pops,0,0,0
poppy,0,0,0
polish,0,0.16667,0
poi,0,0.16667,0
pll,0,0,0
pleasant,0,0.11234,0.054335
playita,0,0,0
plates,0,0,0
plastic,0,0,0
plaisir,0,0.16667,0
plage,0,0.14333,0.023334
pizzeria,0.037416,0.219,0.077083
pill,0.049333,0.11733,0
pies,0,0.1225,0.044167
picking,0,0.16667,0
photographer,0,0.10466,0.062
petite,0.053667,0.27966,0
pesar,0,0,0
perro,0,0,0
perhaps,0,0,0
pergi,0,0,0
perfeito,0,0.099335,0.067335
percent,0.020667,0.12884,0.017167
pep,0,0.10566,0.061
pensar,0.0225,0.14416,0
pens,0,0.037167,0.1295
penn,0,0.1195,0.047167
penguin,0.01575,0.12442,0.0265
pela,0,0,0
peg,0,0,0
paulo,0,0.16667,0
patrick,0,0.33333,0
patio,0,0.14233,0.024334
patah,0,0,0
pastel,0,0.1265,0.040167
paso,0.017167,0.1495,0
paseo,0,0,0
pase,0,0,0
pasamos,0,0,0
parts,0,0,0
pap,0,0.25283,0.0805
pantai,0,0,0
palabra,0,0,0
pairs,0,0.14358,0.023083
padilla,0,0,0
overtime,0,0,0
overall,0,0.132,0.034667
ourselves,0,0,0
otro,0,0,0
org,0,0,0
oreos,0,0.082665,0.084
operation,0,0.14766,0.019
opens,0.016834,0.14983,0
ont,0,0.091,0.075667
onion,0,0.061335,0.10533
omfg,0,0.13967,0.027
olympics,0,0.16667,0
olympic,0,0.23217,0.10117
olho,0,0,0
od,0.022333,0.14433,0
obviously,0,0,0
nz,0,0.10666,0.06
nyt,0,0,0
nuts,0,0,0
nurse,0,0.281,0.052335
numa,0,0,0
nuff,0,0.16667,0
novia,0,0,0
novel,0,0.1355,0.031166
noting,0,0,0
nosso,0.035667,0.17784,0.11983
noooo,0.031834,0.3015,0
noodles,0,0.16667,0
nonsense,0,0,0
noi,0,0.16667,0
nj,0.0085833,0.15808,0
nivel,0,0,0
nightclub,0,0.26533,0.068
night's,0,0.16667,0
nieces,0.026,0.14067,0
ngayon,0,0,0
nest,0.01975,0.19275,0.12083
nemo,0,0,0
neither,0.017833,0.13234,0.0165
neighbors,0,0.31175,0.021583
neh,0,0.16667,0
nathan,0,0,0
namiss,0,0,0
nah,0,0,0
n\u00e4r,0,0.20083,0.1325
muna,0,0,0
muita,0,0.060667,0.106
muh,0,0.11492,0.05175
muffin,0,0,0
mud,0,0.29017,0.043166
mp,0.0089445,0.14383,0.013889
moustache,0,0,0
mountains,0,0.11867,0.048
motto,0,0,0
morning's,0,0,0
morir,0,0,0
mooi,0.027333,0.25275,0.05325
monsters,0,0,0
monde,0,0.11283,0.053833
modo,0,0,0
moda,0,0.16667,0
mock,0,0,0
mmmmm,0,0.13983,0.026833
mitt,0,0.24341,0.089917
mission,0.01575,0.12158,0.029333
misma,0,0,0
mirada,0,0,0
mira,0,0.137,0.029666
minnie,0,0,0
minds,0.030166,0.1365,0
millions,0,0.1255,0.041167
milan,0,0.16667,0
mij,0,0.16667,0
mieux,0,0,0
midterm,0,0.1115,0.055165
midi,0,0.23434,0.099
michelle,0,0,0
metro,0.0475,0.2475,0.038333
messy,0,0.14616,0.0205
mermaid,0,0,0
merienda,0,0.16667,0
mente,0,0,0
mentally,0,0,0
menina,0,0,0
meets,0,0.12433,0.042333
meeee,0,0.227,0.10633
mayo,0,0.16667,0
maya,0,0.091665,0.075
marta,0,0.16667,0
mars,0,0.16667,0
marrakech,0,0,0
marley,0,0,0
mari,0.075167,0.0915,0
marco,0.061167,0.1055,0
marc,0,0.16667,0
mara,0,0,0
manque,0,0.16667,0
manh\u00e3,0,0.16667,0
manera,0,0,0
management,0,0,0
malam,0,0,0
make-up,0,0,0
madness,0,0,0
m\u00ed,0.064667,0.102,0
m'n,0,0,0
lyfe,0,0.143,0.023667
lush,0,0,0
luna,0,0,0
lucas,0,0.16667,0
loosing,0,0,0
longest,0,0.27816,0.055167
loner,0.076585,0.22809,0.028667
loneliness,0.061,0.0875,0.018166
lolz,0,0,0
logo,0,0,0
locks,0,0,0
loading,0,0.25033,0.083
lleg\u00f3,0.0505,0.087167,0.029
lipstick,0.022416,0.14425,0
lining,0.015834,0.119,0.031667
lincoln,0,0.099165,0.0675
lighting,0.077335,0.089335,0
lighthouse,0,0.23983,0.0935
lifting,0,0,0
lifestyle,0,0,0
lifes,0,0.12,0.046666
liat,0,0,0
lg,0.021,0.29267,0.019666
lewis,0,0.16667,0
lemme,0,0.12934,0.037333
lekker,0,0,0
leggings,0,0.13083,0.035833
legendary,0,0,0
lebih,0,0,0
leavers,0,0.084833,0.081833
laughs,0,0,0
lasts,0,0,0
lastnight,0,0.0845,0.082165
lasted,0.022,0.11583,0.028834
lame,0,0,0
lama,0,0,0
lahir,0,0,0
laguna,0.0385,0.12817,0
lab,0.022166,0.13,0.0145
l'estate,0,0.12417,0.0425
kurt,0,0.12717,0.0395
ku,0,0,0
korean,0,0.13,0.036666
kok,0,0.1485,0.018166
knife,0,0,0
kit,0,0.11817,0.0485
kindergarten,0,0,0
kiddos,0,0.16667,0
kicking,0,0.10583,0.060833
kg,0,0,0
kenapa,0,0,0
kelly,0.041,0.092667,0.033
kecil,0,0.13384,0.032834
kate,0,0,0
kasian,0,0,0
karma,0,0.24633,0.087
karena,0,0,0
kansas,0.033833,0.093,0.039833
kali,0,0.33333,0
kale,0,0,0
kahit,0,0,0
jose,0,0,0
jordan,0,0,0
joined,0,0.11883,0.047833
joey,0,0.16667,0
joan,0,0,0
jo\u00e3o,0,0,0
jim,0,0.11117,0.0555
jerk,0,0,0
jd,0,0,0
jazz,0,0.27083,0.0625
jangan,0,0,0
janeiro,0,0.13411,0.032556
jane,0,0.261,0.072335
jajajaj,0,0,0
jai,0,0,0
j'adore,0,0.12942,0.03725
itunes,0,0,0
italia,0,0.139,0.027667
israel,0.11284,0.053835,0
irony,0,0,0
invited,0,0,0
intern,0,0,0
insanely,0,0,0
inner,0.0565,0.11017,0
inicio,0,0.12342,0.04325
indonesia,0,0.16667,0
ima,0.026833,0.21975,0.08675
ignored,0,0,0
ideas,0,0,0
ibiza,0,0.096667,0.07
hut,0,0,0
hurry,0.05,0.098333,0.018333
hungover,0,0,0
hugs,0.024,0.17233,0.137
houses,0,0.16667,0
hoo,0.024334,0.122,0.020334
hols,0,0.054333,0.11233
holly,0.014778,0.23239,0.086165
holland,0,0.16667,0
hohoho,0,0.195,0.13833
historic,0.046666,0.12,0
hiks,0,0,0
higuain,0,0,0
hier,0.053833,0.084,0.028667
hermana,0,0,0
helado,0,0,0
hebben,0.027333,0.11733,0.022
heads,0,0.12783,0.038833
hati,0,0,0
hart,0,0.13883,0.027833
harbour,0,0.16667,0
hannah,0,0.112,0.054667
hangout,0,0.16667,0
handle,0,0,0
hambre,0,0,0
hahahah,0.051333,0.11533,0
hah,0,0,0
habit,0,0,0
habis,0,0,0
haa,0,0.12717,0.0395
grupo,0,0.16667,0
grocery,0,0,0
grind,0,0,0
grilled,0,0,0
greetings,0,0.10934,0.057335
gray,0,0,0
grandmas,0.0098335,0.15684,0
graduating,0.0185,0.11916,0.029
government,0,0,0
goose,0.021916,0.14475,0
goofy,0.027833,0.13883,0
goofing,0,0.13967,0.027
gloria,0,0.16667,0
georgia,0.01225,0.12659,0.027834
general,0,0.14033,0.026333
gem,0,0,0
gekregen,0.027333,0.11733,0.022
gathering,0,0,0
gala,0,0.098167,0.0685
gain,0,0.1185,0.048167
further,0,0.14533,0.021333
fruits,0.017334,0.27233,0.043833
frozen,0,0,0
fridays,0,0,0
freak,0.0335,0.0925,0.040667
fran\u00e7ais,0,0,0
frame,0,0.16667,0
foster,0.13683,0.17616,0.020334
forte,0.020667,0.098167,0.047833
fort,0,0.16667,0
formal,0,0,0
forced,0.095667,0.22967,0.008
fofa,0.055167,0.26083,0.017334
flooding,0.013444,0.14017,0.013055
flies,0.028667,0.20567,0.099
fishing,0.0425,0.12416,0
finita,0,0.16667,0
fini,0,0,0
finaly,0.061167,0.1055,0
films,0.016167,0.1145,0.036083
fever,0,0,0
ferguson,0,0.11617,0.0505
feio,0,0,0
fazendo,0.0555,0.11117,0
fazem,0.0265,0.099665,0.0405
fangirl,0,0,0
faithful,0,0.070165,0.0965
failure,0.0265,0.14017,0
faculdade,0,0.11916,0.0475
f\u00f6r,0,0.33333,0
extra\u00f1ando,0,0.16667,0
extensions,0.01875,0.31458,0
exploring,0,0,0
expecting,0,0,0
etc,0,0,0
estudiar,0,0,0
est\u00e3o,0,0,0
essay,0.031334,0.13534,0
esperanza,0,0,0
escape,0,0,0
erin,0.0205,0.12967,0.0165
entertainment,0,0.162,0.17134
entao,0,0.1075,0.059165
engine,0,0.16667,0
engaged,0,0.16667,0
encontra-se,0,0,0
enak,0,0,0
emotion,0,0.12383,0.042833
embarrassing,0.021,0.14566,0
els,0,0,0
ellas,0,0.1325,0.034167
elf,0,0.106,0.060667
elephants,0,0,0
edge,0.045,0.26167,0.026666
economy,0.034667,0.29867,0
ears,0,0,0
earrings,0,0,0
duda,0,0,0
ds,0,0,0
dry,0,0.20566,0.12767
drowned,0,0.081,0.085667
drops,0,0.16667,0
dropping,0.051,0.11567,0
drake,0,0.24417,0.089168
dragon,0,0,0
dpt,0,0.13867,0.028
dor,0,0,0
doming\u00e3o,0,0,0
dolphins,0,0.16667,0
doggie,0.010556,0.11928,0.036833
docs,0.041333,0.26466,0.027333
dm,0,0.125,0.041667
diz,0,0.10233,0.064333
divine,0,0.2185,0.11483
dit,0,0,0
dishes,0,0.16667,0
dish,0,0,0
disco,0,0,0
disappointing,0,0.16667,0
dirimu,0,0.15325,0.013416
directioners,0,0.14258,0.024083
dio,0,0.14217,0.0245
diary,0.025916,0.16025,0.14717
diaaa,0,0,0
devil,0,0,0
deu,0,0,0
dessa,0,0,0
deseo,0,0,0
deseamos,0,0,0
desayuno,0,0,0
depois,0,0,0
dentro,0,0,0
demain,0,0.16667,0
dem,0,0.16667,0
della,0,0.16667,0
delete,0,0,0
dele,0.024417,0.24508,0.063833
dela,0,0.131,0.035666
dejo,0,0.11783,0.048833
deixa,0,0,0
dealing,0.048167,0.1185,0
dawn,0,0.13292,0.03375
dating,0,0.16667,0
darker,0.018083,0.29075,0.0245
dapat,0,0,0
danny,0.01925,0.28708,0.027
dammit,0,0.23883,0.0945
daisy,0,0,0
czy,0,0,0
cyrus,0,0,0
cuties,0.014084,0.088415,0.064165
custom,0,0.16667,0
cuppa,0,0,0
cube,0,0.13292,0.03375
creo,0,0.16667,0
counter,0,0.16667,0
cose,0,0.14333,0.023333
corazon,0,0.16667,0
coraz\u00f3n,0,0,0
cor,0,0,0
coolest,0.11467,0.052167,0
convo,0,0.23317,0.10017
contest,0.050165,0.21242,0.07075
contagious,0.018083,0.14858,0
condominio,0,0.14891,0.01775
condo,0,0.224,0.10933
conditions,0,0,0
concierto,0,0,0
compras,0,0,0
complain,0,0.12817,0.0385
compa\u00f1ero,0,0.1045,0.062167
common,0,0.16667,0
comments,0.043666,0.123,0
commence,0.02775,0.11275,0.026167
comics,0,0.16667,0
comic,0.077167,0.0895,0
comfy,0,0.16667,0
comedy,0,0,0
colombia,0,0.139,0.027667
collar,0,0,0
colegio,0,0.10917,0.0575
clown,0,0,0
closer,0,0,0
clip,0,0,0
climbing,0,0.25375,0.079583
clima,0.0165,0.15016,0
ck,0,0.1385,0.028167
civil,0,0.16667,0
cinco,0,0.16667,0
ciel,0,0,0
cidade,0,0.1075,0.059167
chuva,0,0,0
chose,0,0,0
chile,0,0,0
chegando,0,0,0
cheat,0.061335,0.076665,0.028667
charm,0,0.16667,0
champ,0,0,0
cerita,0,0,0
casita,0.035167,0.1315,0
carry,0,0.27383,0.0595
carro,0.019333,0.089,0.058335
carpet,0,0.14217,0.0245
carita,0,0.32267,0.010667
cares,0,0,0
canal,0,0,0
cam,0,0.093667,0.073
calor,0,0,0
calle,0,0.16667,0
calgary,0,0.23117,0.10217
cage,0,0.098667,0.068
cabin,0.023,0.14367,0
cabe\u00e7a,0,0,0
c'\u00e9tait,0,0.14333,0.023334
butt,0,0,0
buon,0,0,0
bun,0,0.13042,0.03625
bullying,0,0,0
bull,0,0,0
bukas,0,0,0
bukan,0,0,0
buhay,0,0.11667,0.05
buds,0,0,0
bucks,0,0.16667,0
bubbles,0.10717,0.0595,0
bruno,0,0.16667,0
brotha,0,0,0
bros,0,0.071833,0.094833
breeze,0.027834,0.13883,0
breath,0,0,0
bread,0.017334,0.122,0.0275
braos,0,0,0
boyf,0,0.10083,0.065833
bos,0.0085835,0.15809,0
bonitas,0,0,0
boca,0,0.16667,0
boarding,0.0245,0.14217,0
blond,0.022917,0.14375,0
blm,0,0,0
biz,0,0.10183,0.064835
birdie,0.033,0.119,0.0145
bin,0.012583,0.13225,0.021833
bient\u00f4t,0.0105,0.1195,0.0365
beside,0,0,0
berry,0,0.12834,0.038333
bendiciones,0,0.127,0.039667
bench,0.013917,0.15275,0
below,0,0.16667,0
bellos,0,0,0
bel,0,0,0
bein,0.012334,0.3005,0.0205
beb\u00e9,0,0,0
beautifully,0.046167,0.23217,0.055
beau,0,0,0
beats,0,0.088335,0.078335
bathtime,0,0.077,0.089667
batery,0,0,0
barrel,0,0,0
bareng,0,0,0
bago,0,0,0
babysitting,0,0.11033,0.223
baba,0,0,0
ba\u00f1o,0,0.16667,0
awwwww,0,0.14508,0.021583
awesomeness,0,0,0
awards,0,0.14617,0.0205
avoir,0.0555,0.11117,0
avatar,0,0.12917,0.0375
aujourd'hui,0,0.16667,0
assunto,0,0,0
arthur,0,0,0
apt,0.01625,0.15041,0
apps,0.0075,0.12775,0.031417
appreciation,0,0.16667,0
ans,0,0,0
anne,0,0.16667,0
angry,0,0,0
angeles,0,0.070167,0.0965
ando,0,0,0
anda,0,0,0
ana,0,0,0
among,0,0,0
ambition,0,0.29383,0.0395
allow,0.027334,0.091,0.048334
ali,0,0,0
alert,0,0,0
alegr\u00eda,0,0.33333,0
ale,0,0,0
ala,0,0,0
akhirnya,0,0.127,0.039667
ahah,0.037166,0.1295,0
african,0,0,0
afghanistan,0.0205,0.051333,0.094833
af,0,0.099667,0.067
aeropuerto,0,0,0
aeroporto,0.031334,0.13534,0
adult,0.01725,0.14117,0.0083335
admit,0,0,0
accomplish,0,0,0
acabei,0,0,0
acaba,0,0,0
abuela,0,0.16667,0
abby,0,0,0
_______________,0,0,0
\uff1a,0,0,0
\ue41d,0,0,0
\ue414,0.023333,0.11,0.033333
\ue32b,0,0.12634,0.040334
\ue312,0,0.16667,0
\ue057,0,0.14192,0.02475
\ue04a,0,0,0
\ud83d\ude48,0,0,0
\ud83d\ude15,0,0,0
\ud83d\udc95,0,0,0
\ud83d\udc83,0,0,0
\ud83d\udc4e,0.0515,0.09,0.025
\ud83d\udc49,0,0,0
\ud83d\udc36,0,0,0
\ud83c\udf85,0,0.109,0.057667
\u7b11,0,0,0
\u3160\u3160,0,0,0
\u3160,0,0,0
\u25e6,0,0,0
\u25ba,0,0.13434,0.032334
\u2503,0,0,0
\u2122,0,0,0
\u20dd,0,0,0
\u0e40\u0e25,0,0.16667,0
\u0e32\u0e22,0,0,0
\u0e27\u0e22,0,0.12283,0.043833
\u0e19\u0e40\u0e14,0,0,0
\u0e07\u0e44\u0e21,0.042333,0.12433,0
\u0e07\u0e01,0,0,0
\u093f,0,0.16667,0
\u0930,0,0.1505,0.016167
\u0928,0,0.1505,0.016167
\u064f,0.051667,0.28166,0
\u0645\u0628\u0627\u0631\u0643,0,0,0
\u0643\u0646\u062a,0,0,0
\u0627\u0644\u0644\u0647,0,0.13883,0.027834
\u0625\u0644\u0649,0,0.12083,0.045833
\u044d\u0442\u043e\u0442,0,0,0
\u0443\u0440\u0430\u0430\u0430,0,0,0
\u0443\u0436,0,0.16667,0
\u0442\u043e\u043b\u044c\u043a\u043e,0,0,0
\u0442\u043e\u0436\u0435,0,0.16667,0
\u0442\u0430\u043a\u043e\u0439,0,0,0
\u0441\u043e,0,0.10167,0.065
\u0441\u043a\u0443\u0447\u043d\u043e,0,0,0
\u0441\u043a\u0443\u0447\u0430\u044e,0,0,0
\u043f\u0440\u043e\u0441\u0442\u043e,0,0,0
\u043f\u043e\u0441\u043b\u0435\u0434\u043d\u0438\u0439,0,0.16667,0
\u0437,0,0,0
