0,neg,neu,pos,
#iceskating,0,1,0,
#hype,0,1,0,
#hurtful,1,0,0,
#hunger,1,0,0,
#humble,0,1,0,
#hp,0,1,0,
#honest,0,0,1,
#holliday,0,1,0,
#hogwarts,0,1,0,
#hiding,1,0,0,
#heureux,0,1,0,
#headband,0,1,0,
#hazza,0,1,0,
#haters,1,0,0,
#has,0,1,0,
#haribo,0,1,0,
#happythanksgiving,0,1,0,
#happyjungkookday,0,1,0,
#happybaby,0,1,0,
#happy\uc815\uad6dday,0,1,0,
#happy\ub7a9\ubaacday,0,1,0,
#hairup,0,1,0,
#gv,0,1,0,
#gurl,0,1,0,
#greatnight,0,1,0,
#graduated,0,1,0,
#gossipgirl,0,1,0,
#gossip,1,0,0,
#gorda,0,1,0,
#gop,0,1,0,
#goddaughter,0,1,0,
#godbless,0,1,0,
#glow,0,1,0,
#giorgioarmani,0,1,0,
#gig,0,1,0,
#giants,0,1,0,
#getfit,0,1,0,
#germanshepherd,0,1,0,
#george,0,1,0,
#gazaunderattack,0,1,0,
#gayboyproblems,0,1,0,
#gala,0,1,0,
#gal,0,1,0,
#friendsforever,0,1,0,
#frenchbulldog,0,1,0,
#freeze,0,0,1,
#freaky,1,0,0,
#fountain,0,1,0,
#forgive,0,0,1,
#fool,1,0,0,
#foodstagram,0,1,0,
#fondant,0,1,0,
#flipagram,0,1,0,
#fitspo,0,1,0,
#firstday,0,1,0,
#fifteen,0,1,0,
#fianc\u00e9,0,1,0,
#ferry,0,1,0,
#ferguson,0,1,0,
#female,0,1,0,
#feliznatal,0,1,0,
#felice,0,1,0,
#feelinggreat,0,1,0,
#fastfood,0,1,0,
#fashionblogger,0,1,0,
#fanart,0,1,0,
#familyguy,0,1,0,
#familybonding,0,1,0,
#fairy,0,1,0,
#failure,1,0,0,
#fab,0,0,1,
#express,0,1,0,
#exited,0,1,0,
#eww,0,1,0,
#events,0,1,0,
#estate,0,1,0,
#er,0,1,0,
#environment,0,1,0,
#enjoylife,0,1,0,
#enjoyed,0,0,1,
#en,0,1,0,
#eminem,0,1,0,
#elvis,0,1,0,
#elsa,0,1,0,
#edsheeran,0,1,0,
#earring,0,1,0,
#dry,0,1,0,
#drmartens,0,1,0,
#dressup,0,1,0,
#dreamcometrue,0,1,0,
#dreads,1,0,0,
#drank,0,1,0,
#donut,0,1,0,
#dontwanttoleave,0,1,0,
#dominican,0,1,0,
#disneyworld,0,1,0,
#devastation,1,0,0,
#determination,0,0,1,
#desk,0,1,0,
#derp,0,1,0,
#deportes,0,1,0,
#demi,0,1,0,
#decor,0,1,0,
#darkhair,0,1,0,
#damaged,1,0,0,
#dailypic,0,1,0,
#da,0,1,0,
#cutiepie,0,0,1,
#crowd,0,1,0,
#cries,1,0,0,
#creep,0,1,0,
#cray,0,1,0,
#cravings,0,1,0,
#craftbeer,0,1,0,
#cozy,0,1,0,
#cowboys,0,1,0,
#corn,0,1,0,
#compartir,0,1,0,
#comment,0,1,0,
#comiccon,0,1,0,
#coaching,0,1,0,
#clumsy,0,1,0,
#clowns,0,1,0,
#closing,0,1,0,
#clients,0,1,0,
#circus,0,1,0,
#cinnamon,0,1,0,
#christmaspresent,0,1,0,
#chrismas,0,1,0,
#chinesenewyear,0,1,0,
#chillout,0,1,0,
#chilled,0,1,0,
#childhoodmemories,0,1,0,
#chelsea,0,1,0,
#charlie,0,1,0,
#chappy,0,1,0,
#catstagram,0,1,0,
#cash,0,1,0,
#carl,0,1,0,
#career,0,1,0,
#canvas,0,1,0,
#candies,0,1,0,
#camwhore,0,1,0,
#camera360,0,1,0,
#bvb,0,1,0,
#buthappy,0,1,0,
#bum,0,1,0,
#buildings,0,1,0,
#bug,0,1,0,
#bud,0,1,0,
#bubble,0,1,0,
#bu,0,1,0,
#brussels,0,1,0,
#bros,0,1,0,
#britneyspears,0,1,0,
#boyfie,0,1,0,
#boxes,0,1,0,
#bowl,0,1,0,
#bostonterrier,0,1,0,
#bordercollie,0,1,0,
#boracay,0,1,0,
#boobs,0,1,0,
#bong,0,1,0,
#bom,0,1,0,
#boats,0,1,0,
#boating,0,1,0,
#board,0,1,0,
#bmth,0,1,0,
#bluehair,0,1,0,
#blondehair,0,1,0,
#bl,0,0,1,
#birtday,0,1,0,
#bir,0,1,0,
#biking,0,1,0,
#bighair,0,1,0,
#betrayal,1,0,0,
#beta,0,1,0,
#bestofday,0,1,0,
#bestmoment,0,1,0,
#belly,0,1,0,
#believetour,0,1,0,
#beauties,0,0,1,
#bbm,0,1,0,
#bass,0,1,0,
#bars,0,1,0,
#barca,0,1,0,
#bandana,0,1,0,
#balls,0,1,0,
#ballin,0,1,0,
#bahamas,0,1,0,
#bae,0,1,0,
#backstage,0,1,0,
#babys,0,1,0,
#babylove,0,1,0,
#babybump,0,1,0,
#b-day,0,1,0,
#aviary,0,1,0,
#auntie,0,1,0,
#atl,0,1,0,
#athens,0,1,0,
#as,0,1,0,
#arte,0,1,0,
#ariel,0,1,0,
#anyone,0,1,0,
#ankara,0,1,0,
#an,0,1,0,
#allnatural,0,1,0,
#allday,0,1,0,
#alien,0,1,0,
#alabama,0,1,0,
#airmax,0,1,0,
#advent,0,1,0,
#adamlambert,0,1,0,
#\u3042\u308a\u304c\u3068\u3046,0,1,0,
#\u0e40\u0e28\u0e23,0,1,0,
#3years,0,1,0,
#30stm,0,1,0,
#16th,0,1,0,
zero,0,1,0,
youuu,0,1,0,
yoongi,0,1,0,
yogi,0,1,0,
yesssss,0,1,0,
yess,0,1,0,
yayy,0,1,0,
yatra,0,1,0,
yammy,0,1,0,
yaay,0,1,0,
xa,0,1,0,
wrapped,0,1,0,
worm,0,1,0,
woot,0,0,1,
woohoo,0,0,1,
wooden,0,1,0,
wilson,0,1,0,
willie,0,1,0,
william,0,1,0,
wifey,0,1,0,
wide,0,1,0,
wid,0,1,0,
whyy,0,1,0,
whether,0,1,0,
whatsapp,0,1,0,
whale,0,1,0,
weren't,0,1,0,
welcomes,0,0,1,
wel,0,1,0,
wave,0,1,0,
waters,0,1,0,
watermelon,0,1,0,
watchin,0,1,0,
washington,0,1,0,
vu,0,1,0,
vol,0,1,0,
vivo,0,1,0,
viu,0,1,0,
violence,1,0,0,
vino,0,1,0,
viendo,0,1,0,
victory,0,1,0,
victorious,0,1,0,
veggies,0,1,0,
vcs,0,1,0,
vacations,0,1,0,
v\u00e1monos,0,1,0,
upside,0,1,0,
upload,0,1,0,
unless,0,1,0,
unknown,0,1,0,
umm,0,1,0,
ughhhh,0,1,0,
types,0,1,0,
twinkies,0,1,0,
tweeting,0,1,0,
turtle,0,1,0,
tub,0,1,0,
tricks,1,0,0,
tribute,0,1,0,
tri,0,1,0,
tradition,0,1,0,
tournament,0,1,0,
touched,0,1,0,
tons,0,1,0,
tomorrow's,0,1,0,
tomatoes,0,1,0,
toch,0,1,0,
titanic,0,1,0,
tire,0,1,0,
tirando,0,1,0,
tienes,0,1,0,
thurs,0,1,0,
they've,0,1,0,
theater,0,1,0,
terms,0,1,0,
termina,0,1,0,
tennis,0,1,0,
tenia,0,1,0,
tengan,0,1,0,
teman,0,1,0,
ted,0,1,0,
teach,0,1,0,
tbh,0,1,0,
tau,0,1,0,
tas,0,1,0,
tapi,0,1,0,
tanta,0,1,0,
tanning,0,1,0,
tambien,0,1,0,
tambi\u00e9n,0,1,0,
tagaytay,0,1,0,
system,0,1,0,
swept,0,1,0,
suspect,1,0,0,
survived,0,0,1,
surfing,0,1,0,
supply,0,1,0,
superman,0,1,0,
superbowl,0,1,0,
superb,0,0,1,
sum,0,1,0,
sul,0,1,0,
suerte,0,1,0,
sucking,0,1,0,
subdivision,0,1,0,
styles,0,1,0,
studies,0,1,0,
stronger,0,0,1,
stressed,1,0,0,
stood,0,1,0,
stocking,0,1,0,
steal,1,0,0,
stamps,0,1,0,
stairs,0,1,0,
staff,0,1,0,
springs,0,1,0,
sport,0,1,0,
split,0,1,0,
spikes,0,1,0,
spice,0,1,0,
speaks,0,1,0,
sparkle,0,0,1,
spaghetti,0,1,0,
souls,0,1,0,
sort,0,1,0,
sonriendo,0,1,0,
sonrie,0,1,0,
somebody's,0,1,0,
sola,0,1,0,
sofa,0,1,0,
sobs,1,0,0,
sobre,0,1,0,
sober,0,1,0,
sobbing,1,0,0,
so\u00f1ar,0,1,0,
snuggled,0,1,0,
snake,0,1,0,
sms,0,1,0,
smallest,0,1,0,
smaller,0,1,0,
slowly,0,1,0,
skrg,0,1,0,
skirt,0,1,0,
sketch,0,1,0,
sings,0,1,0,
simpson,0,1,0,
simplemente,0,1,0,
simon,0,1,0,
sigo,0,1,0,
siam,0,1,0,
shrimp,0,1,0,
shoulder,0,1,0,
shocking,1,0,0,
shocked,1,0,0,
shipping,0,1,0,
shelves,0,1,0,
shattered,1,0,0,
sharp,0,1,0,
seven,0,1,0,
seule,0,1,0,
setting,0,1,0,
sets,0,1,0,
setia,0,1,0,
serio,0,1,0,
senhor,0,1,0,
semoga,0,1,0,
semaine,0,1,0,
sehun,0,1,0,
segunda,0,1,0,
secreto,0,1,0,
sebelum,0,1,0,
seasons,0,1,0,
se7en,0,1,0,
science,0,1,0,
schedule,0,1,0,
scarf,0,1,0,
saving,0,1,0,
sara,0,1,0,
sampai,0,1,0,
saliendo,0,1,0,
sakit,0,1,0,
saat,0,1,0,
russian,0,1,0,
rushing,0,1,0,
rush,0,1,0,
rp,0,1,0,
rotina,0,1,0,
rosie,0,1,0,
roomie,0,1,0,
ronaldo,0,1,0,
romance,0,0,1,
rob,1,0,0,
rien,0,1,0,
ricordi,0,1,0,
ribs,0,1,0,
reward,0,0,1,
residencial,0,1,0,
research,0,1,0,
rescue,0,0,1,
relaxed,0,0,1,
relationships,0,1,0,
related,0,1,0,
regalitos,0,1,0,
re\u00e7u,0,1,0,
rd,0,1,0,
rat,0,1,0,
rarely,0,1,0,
rally,0,1,0,
rainbows,0,1,0,
quiere,0,1,0,
questions,0,1,0,
quer,0,1,0,
quanto,0,1,0,
quad,0,1,0,
qu'un,0,1,0,
puta,0,1,0,
pussy,0,1,0,
purchased,0,1,0,
pun,0,1,0,
puerto,0,1,0,
pronta,0,1,0,
programa,0,1,0,
prof,0,1,0,
producer,0,1,0,
primary,0,1,0,
priceless,0,1,0,
preview,0,1,0,
pressie,0,1,0,
president,0,1,0,
presentes,0,1,0,
presentation,0,1,0,
preparing,0,1,0,
prayer,0,1,0,
pow,0,1,0,
poverty,1,0,0,
pouty,0,1,0,
pound,0,1,0,
posters,0,1,0,
position,0,1,0,
port,0,1,0,
popular,0,0,1,
pops,0,1,0,
poppy,0,1,0,
polish,0,1,0,
poi,0,1,0,
pll,0,1,0,
pleasant,0,0,1,
playita,0,1,0,
plates,0,1,0,
plastic,0,1,0,
plaisir,0,1,0,
plage,0,1,0,
pizzeria,0,1,0,
pill,0,1,0,
pies,0,1,0,
picking,0,1,0,
photographer,0,1,0,
petite,0,1,0,
pesar,0,1,0,
perro,0,1,0,
perhaps,0,1,0,
pergi,0,1,0,
perfeito,0,1,0,
percent,0,1,0,
pep,0,1,0,
pensar,0,1,0,
pens,0,1,0,
penn,0,1,0,
penguin,0,1,0,
pela,0,1,0,
peg,0,1,0,
paulo,0,1,0,
patrick,0,1,0,
patio,0,1,0,
patah,0,1,0,
pastel,0,1,0,
paso,0,1,0,
paseo,0,1,0,
pase,0,1,0,
pasamos,0,1,0,
parts,0,1,0,
pap,0,1,0,
pantai,0,1,0,
palabra,0,1,0,
pairs,0,1,0,
padilla,0,1,0,
overtime,0,1,0,
overall,0,1,0,
ourselves,0,1,0,
otro,0,1,0,
org,0,1,0,
oreos,0,1,0,
operation,0,1,0,
opens,0,1,0,
ont,0,1,0,
onion,0,1,0,
omfg,0,1,0,
olympics,0,1,0,
olympic,0,1,0,
olho,0,1,0,
od,0,1,0,
obviously,0,1,0,
nz,0,1,0,
nyt,0,1,0,
nuts,1,0,0,
nurse,0,1,0,
numa,0,1,0,
nuff,0,1,0,
novia,0,1,0,
novel,0,0,1,
noting,0,1,0,
nosso,0,1,0,
noooo,0,1,0,
noodles,0,1,0,
nonsense,1,0,0,
noi,0,1,0,
nj,0,1,0,
nivel,0,1,0,
nightclub,0,1,0,
night's,0,1,0,
nieces,0,1,0,
ngayon,0,1,0,
nest,0,1,0,
nemo,0,1,0,
neither,0,1,0,
neighbors,0,1,0,
neh,0,1,0,
nathan,0,1,0,
namiss,0,1,0,
nah,1,0,0,
n\u00e4r,0,1,0,
muna,0,1,0,
muita,0,1,0,
muh,0,1,0,
muffin,0,1,0,
mud,0,1,0,
mp,0,1,0,
moustache,0,1,0,
mountains,0,1,0,
motto,0,1,0,
morning's,0,1,0,
morir,0,1,0,
mooi,0,1,0,
monsters,0,1,0,
monde,0,1,0,
modo,0,1,0,
moda,0,1,0,
mock,1,0,0,
mmmmm,0,1,0,
mitt,0,1,0,
mission,0,1,0,
misma,0,1,0,
mirada,0,1,0,
mira,0,1,0,
minnie,0,1,0,
minds,0,1,0,
millions,0,1,0,
milan,0,1,0,
mij,0,1,0,
mieux,0,1,0,
midterm,0,1,0,
midi,0,1,0,
michelle,0,1,0,
metro,0,1,0,
messy,1,0,0,
mermaid,0,1,0,
merienda,0,1,0,
mente,0,1,0,
mentally,0,1,0,
menina,0,1,0,
meets,0,1,0,
meeee,0,1,0,
mayo,0,1,0,
maya,0,1,0,
marta,0,1,0,
mars,0,1,0,
marrakech,0,1,0,
marley,0,1,0,
mari,0,1,0,
marco,0,1,0,
marc,0,1,0,
mara,0,1,0,
manque,0,1,0,
manh\u00e3,0,1,0,
manera,0,1,0,
management,0,1,0,
malam,0,1,0,
make-up,0,1,0,
madness,1,0,0,
m\u00ed,0,1,0,
m'n,0,1,0,
lyfe,0,1,0,
lush,0,1,0,
luna,0,1,0,
lucas,0,1,0,
loosing,0,1,0,
longest,0,1,0,
loner,1,0,0,
loneliness,1,0,0,
lolz,0,0,1,
logo,0,1,0,
locks,0,1,0,
loading,0,1,0,
lleg\u00f3,0,1,0,
lipstick,0,1,0,
lining,0,1,0,
lincoln,0,1,0,
lighting,0,1,0,
lighthouse,0,1,0,
lifting,0,1,0,
lifestyle,0,1,0,
lifes,0,1,0,
liat,0,1,0,
lg,0,1,0,
lewis,0,1,0,
lemme,0,1,0,
lekker,0,1,0,
leggings,0,1,0,
legendary,0,1,0,
lebih,0,1,0,
leavers,0,1,0,
laughs,0,0,1,
lasts,0,1,0,
lastnight,0,1,0,
lasted,0,1,0,
lame,1,0,0,
lama,0,1,0,
lahir,0,1,0,
laguna,0,1,0,
lab,0,1,0,
l'estate,0,1,0,
kurt,0,1,0,
ku,0,1,0,
korean,0,1,0,
kok,0,1,0,
knife,0,1,0,
kit,0,1,0,
kindergarten,0,1,0,
kiddos,0,1,0,
kicking,0,1,0,
kg,0,1,0,
kenapa,0,1,0,
kelly,0,1,0,
kecil,0,1,0,
kate,0,1,0,
kasian,0,1,0,
karma,0,1,0,
karena,0,1,0,
kansas,0,1,0,
kali,0,1,0,
kale,0,1,0,
kahit,0,1,0,
jose,0,1,0,
jordan,0,1,0,
joined,0,1,0,
joey,0,1,0,
joan,0,1,0,
jo\u00e3o,0,1,0,
jim,0,1,0,
jerk,1,0,0,
jd,0,1,0,
jazz,0,1,0,
jangan,0,1,0,
janeiro,0,1,0,
jane,0,1,0,
jajajaj,0,1,0,
jai,0,1,0,
j'adore,0,1,0,
itunes,0,1,0,
italia,0,1,0,
israel,0,1,0,
irony,1,0,0,
invited,0,1,0,
intern,0,1,0,
insanely,0,1,0,
inner,0,1,0,
inicio,0,1,0,
indonesia,0,1,0,
ima,0,1,0,
ignored,1,0,0,
ideas,0,1,0,
ibiza,0,1,0,
hut,0,1,0,
hurry,0,1,0,
hungover,0,1,0,
hugs,0,0,1,
houses,0,1,0,
hoo,0,1,0,
hols,0,1,0,
holly,0,1,0,
holland,0,1,0,
hohoho,0,1,0,
historic,0,1,0,
hiks,0,1,0,
higuain,0,1,0,
hier,0,1,0,
hermana,0,1,0,
helado,0,1,0,
hebben,0,1,0,
heads,0,1,0,
hati,0,1,0,
hart,0,1,0,
harbour,0,1,0,
hannah,0,1,0,
hangout,0,1,0,
handle,0,1,0,
hambre,0,1,0,
hahahah,0,1,0,
hah,0,1,0,
habit,0,1,0,
habis,0,1,0,
haa,0,1,0,
grupo,0,1,0,
grocery,0,1,0,
grind,0,1,0,
grilled,0,1,0,
greetings,0,0,1,
gray,0,1,0,
grandmas,0,1,0,
graduating,0,1,0,
government,0,1,0,
goose,0,1,0,
goofy,0,1,0,
goofing,0,1,0,
gloria,0,1,0,
georgia,0,1,0,
general,0,1,0,
gem,0,1,0,
gekregen,0,1,0,
gathering,0,1,0,
gala,0,1,0,
gain,0,0,1,
further,0,1,0,
fruits,0,1,0,
frozen,0,1,0,
fridays,0,1,0,
freak,1,0,0,
fran\u00e7ais,0,1,0,
frame,0,1,0,
foster,0,1,0,
forte,0,1,0,
fort,0,1,0,
formal,0,1,0,
forced,1,0,0,
fofa,0,1,0,
flooding,0,1,0,
flies,0,1,0,
fishing,0,1,0,
finita,0,1,0,
fini,0,1,0,
finaly,0,1,0,
films,0,1,0,
fever,0,1,0,
ferguson,0,1,0,
feio,0,1,0,
fazendo,0,1,0,
fazem,0,1,0,
fangirl,0,1,0,
faithful,0,0,1,
failure,1,0,0,
faculdade,0,1,0,
f\u00f6r,0,1,0,
extra\u00f1ando,0,1,0,
extensions,0,1,0,
exploring,0,1,0,
expecting,0,1,0,
etc,0,1,0,
estudiar,0,1,0,
est\u00e3o,0,1,0,
essay,0,1,0,
esperanza,0,1,0,
escape,0,0,1,
erin,0,1,0,
entertainment,0,0,1,
entao,0,1,0,
engine,0,1,0,
engaged,0,0,1,
encontra-se,0,1,0,
enak,0,1,0,
emotion,0,1,0,
embarrassing,1,0,0,
els,0,1,0,
ellas,0,1,0,
elf,0,1,0,
elephants,0,1,0,
edge,0,1,0,
economy,0,1,0,
ears,0,1,0,
earrings,0,1,0,
duda,0,1,0,
ds,0,1,0,
dry,0,1,0,
drowned,1,0,0,
drops,0,1,0,
dropping,0,1,0,
drake,0,1,0,
dragon,0,1,0,
dpt,0,1,0,
dor,0,1,0,
doming\u00e3o,0,1,0,
dolphins,0,1,0,
doggie,0,1,0,
docs,0,1,0,
dm,0,1,0,
diz,0,1,0,
divine,0,0,1,
dit,0,1,0,
dishes,0,1,0,
dish,0,1,0,
disco,0,1,0,
disappointing,1,0,0,
dirimu,0,1,0,
directioners,0,1,0,
dio,0,1,0,
diary,0,1,0,
diaaa,0,1,0,
devil,1,0,0,
deu,0,1,0,
dessa,0,1,0,
deseo,0,1,0,
deseamos,0,1,0,
desayuno,0,1,0,
depois,0,1,0,
dentro,0,1,0,
demain,0,1,0,
dem,0,1,0,
della,0,1,0,
delete,0,1,0,
dele,0,1,0,
dela,0,1,0,
dejo,0,1,0,
deixa,0,1,0,
dealing,0,1,0,
dawn,0,1,0,
dating,0,1,0,
darker,0,1,0,
dapat,0,1,0,
danny,0,1,0,
dammit,0,1,0,
daisy,0,1,0,
czy,0,1,0,
cyrus,0,1,0,
cuties,0,0,1,
custom,0,1,0,
cuppa,0,1,0,
cube,0,1,0,
creo,0,1,0,
counter,0,1,0,
cose,0,1,0,
corazon,0,1,0,
coraz\u00f3n,0,1,0,
cor,0,1,0,
coolest,0,1,0,
convo,0,1,0,
contest,0,1,0,
contagious,1,0,0,
condominio,0,1,0,
condo,0,1,0,
conditions,0,1,0,
concierto,0,1,0,
compras,0,1,0,
complain,1,0,0,
compa\u00f1ero,0,1,0,
common,0,1,0,
comments,0,1,0,
commence,0,1,0,
comics,0,1,0,
comic,0,1,0,
comfy,0,1,0,
comedy,0,0,1,
colombia,0,1,0,
collar,0,1,0,
colegio,0,1,0,
clown,0,1,0,
closer,0,1,0,
clip,0,1,0,
climbing,0,1,0,
clima,0,1,0,
ck,0,1,0,
civil,0,1,0,
cinco,0,1,0,
ciel,0,1,0,
cidade,0,1,0,
chuva,0,1,0,
chose,0,1,0,
chile,0,1,0,
chegando,0,1,0,
cheat,1,0,0,
charm,0,0,1,
champ,0,0,1,
cerita,0,1,0,
casita,0,1,0,
carry,0,1,0,
carro,0,1,0,
carpet,0,1,0,
carita,0,1,0,
cares,0,0,1,
canal,0,1,0,
cam,0,1,0,
calor,0,1,0,
calle,0,1,0,
calgary,0,1,0,
cage,0,1,0,
cabin,0,1,0,
cabe\u00e7a,0,1,0,
c'\u00e9tait,0,1,0,
butt,0,1,0,
buon,0,1,0,
bun,0,1,0,
bullying,1,0,0,
bull,0,1,0,
bukas,0,1,0,
bukan,0,1,0,
buhay,0,1,0,
buds,0,1,0,
bucks,0,1,0,
bubbles,0,1,0,
bruno,0,1,0,
brotha,0,1,0,
bros,0,1,0,
breeze,0,1,0,
breath,0,1,0,
bread,0,1,0,
braos,0,1,0,
boyf,0,1,0,
bos,0,1,0,
bonitas,0,1,0,
boca,0,1,0,
boarding,0,1,0,
blond,0,1,0,
blm,0,1,0,
biz,0,1,0,
birdie,0,1,0,
bin,0,1,0,
bient\u00f4t,0,1,0,
beside,0,1,0,
berry,0,1,0,
bendiciones,0,1,0,
bench,0,1,0,
below,0,1,0,
bellos,0,1,0,
bel,0,1,0,
bein,0,1,0,
beb\u00e9,0,1,0,
beautifully,0,0,1,
beau,0,1,0,
beats,0,1,0,
bathtime,0,1,0,
batery,0,1,0,
barrel,0,1,0,
bareng,0,1,0,
bago,0,1,0,
babysitting,0,1,0,
baba,0,1,0,
ba\u00f1o,0,1,0,
awwwww,0,1,0,
awesomeness,0,1,0,
awards,0,0,1,
avoir,0,1,0,
avatar,0,1,0,
aujourd'hui,0,1,0,
assunto,0,1,0,
arthur,0,1,0,
apt,0,1,0,
apps,0,1,0,
appreciation,0,0,1,
ans,0,1,0,
anne,0,1,0,
angry,1,0,0,
angeles,0,1,0,
ando,0,1,0,
anda,0,1,0,
ana,0,1,0,
among,0,1,0,
ambition,0,1,0,
allow,0,0,1,
ali,0,1,0,
alert,0,0,1,
alegr\u00eda,0,1,0,
ale,0,1,0,
ala,0,1,0,
akhirnya,0,1,0,
ahah,0,1,0,
african,0,1,0,
afghanistan,0,1,0,
af,0,1,0,
aeropuerto,0,1,0,
aeroporto,0,1,0,
adult,0,1,0,
admit,0,0,1,
accomplish,0,0,1,
acabei,0,1,0,
acaba,0,1,0,
abuela,0,1,0,
abby,0,1,0,
_______________,0,1,0,
\uff1a,0,1,0,
\ue41d,0,1,0,
\ue414,0,1,0,
\ue32b,0,1,0,
\ue312,0,1,0,
\ue057,0,1,0,
\ue04a,0,1,0,
\ud83d\ude48,0,1,0,
\ud83d\ude15,0,1,0,
\ud83d\udc95,0,1,0,
\ud83d\udc83,0,1,0,
\ud83d\udc4e,0,1,0,
\ud83d\udc49,0,1,0,
\ud83d\udc36,0,1,0,
\ud83c\udf85,0,1,0,
\u7b11,0,1,0,
\u3160\u3160,0,1,0,
\u3160,0,1,0,
\u25e6,0,1,0,
\u25ba,0,1,0,
\u2503,0,1,0,
\u2122,0,1,0,
\u20dd,0,1,0,
\u0e40\u0e25,0,1,0,
\u0e32\u0e22,0,1,0,
\u0e27\u0e22,0,1,0,
\u0e19\u0e40\u0e14,0,1,0,
\u0e07\u0e44\u0e21,0,1,0,
\u0e07\u0e01,0,1,0,
\u093f,0,1,0,
\u0930,0,1,0,
\u0928,0,1,0,
\u064f,0,1,0,
\u0645\u0628\u0627\u0631\u0643,0,1,0,
\u0643\u0646\u062a,0,1,0,
\u0627\u0644\u0644\u0647,0,1,0,
\u0625\u0644\u0649,0,1,0,
\u044d\u0442\u043e\u0442,0,1,0,
\u0443\u0440\u0430\u0430\u0430,0,1,0,
\u0443\u0436,0,1,0,
\u0442\u043e\u043b\u044c\u043a\u043e,0,1,0,
\u0442\u043e\u0436\u0435,0,1,0,
\u0442\u0430\u043a\u043e\u0439,0,1,0,
\u0441\u043e,0,1,0,
\u0441\u043a\u0443\u0447\u043d\u043e,0,1,0,
\u0441\u043a\u0443\u0447\u0430\u044e,0,1,0,
\u043f\u0440\u043e\u0441\u0442\u043e,0,1,0,
\u043f\u043e\u0441\u043b\u0435\u0434\u043d\u0438\u0439,0,1,0,
\u0437,0,1,0,
\u0434\u043e\u043c\u0430,0,1,0,
\u0434\u043e\u0436\u0434\u044c,0,1,0,
\u0434\u043e,0,1,0,
\u0434\u043d\u044f,0,1,0,
\u0433\u0440\u0443\u0441\u0442\u043d\u044b\u0439,0,1,0,
\u0431\u044b\u043b\u043e,0,1,0,
\u0431\u044b\u043b,0,1,0,
\u0431\u044b,0,1,0,
\u0431\u0443\u0434\u0435\u0442,0,1,0,
\u0283\u01aa,0,1,0,
\u00e9xito,0,1,0,
\u00e9l,0,1,0,
\u00e5,0,1,0,
Soooooo,0,1,0,
Nooooo,0,1,0,
NOOOOO,0,1,0,
@xfairytailguild,0,1,0,
@willsinge,0,1,0,
@tomasberdych,0,1,0,
@tinalee69part2,0,1,0,
@theellenshow,0,1,0,
@teukbar,0,1,0,
@s,0,1,0,
@roblowe,0,1,0,
@quotestagramapp,0,1,0,
@nba_ana1yst,0,1,0,
@nathanthewanted,0,1,0,
@joejonas,0,1,0,
@indo_kpop,0,1,0,
@imdanielpadilla,0,1,0,
@iansomerhalder,0,1,0,
@harp41,0,1,0,
@gracesandford,0,1,0,
@etsy,0,1,0,
@demarko_gage,0,1,0,
@dallascowboys,0,1,0,
@dailyhealthtips,0,1,0,
@cesc4official,0,1,0,
@carlottaferlito,0,1,0,
@bts_army,0,1,0,
@alo_oficial,0,1,0,
@actionhappiness,0,1,0,
@_anitaavila,0,1,0,
@19scazorla,0,1,0,
<~,0,1,0,
<<<<,0,1,0,
<----------------,0,1,0,
,P,0,1,0
,/,0,1,0
:-P,0,0,1,
8/,0,1,0,
6th,0,1,0,
5pm,0,1,0,
5am,0,1,0,
5555555,0,1,0,
49ers,0,1,0,
43,0,1,0,
36,0,1,0,
3333,0,1,0,
333,0,1,0,
2day,0,1,0,
215,0,1,0,
20th,0,1,0,
2011,0,1,0,
2.5,0,1,0,
11.417,0,1,0,
10th,0,1,0,
1/4,0,1,0,
0,0,1,0,
--->,0,1,0,
---------->,0,1,0,
(^O^),0,1,0,
(=,0,0,1,
#zumba,0,1,0,
#zombies,0,1,0,
#zeldawasawriter,0,1,0,
#yyj,0,1,0,
#yumyum,0,1,0,
#yosue\u00f1o,0,1,0,
#yorkshire,0,1,0,
#yogupop,0,1,0,
#yikes,0,1,0,
#yeahbuddy,0,1,0,
#yamaha,0,1,0,
#xo,0,1,0,
#xcaret,0,1,0,
#xboxone,0,1,0,
#worthless,1,0,0,
#worth,0,0,1,
#worship,0,0,1,
#worldcup2014,0,1,0,
#workplace,0,1,0,
#worklife,0,1,0,
#wordstoliveby,0,1,0,
#wordsofwisdom,0,1,0,
#wonderwoman,0,1,0,
#withoutyou,0,1,0,
#witch,1,0,0,
#wishlist,0,1,0,
#wildlife,0,1,0,
#wildfire,0,1,0,
#wifi,0,1,0,
#whathappened,0,1,0,
#whale,0,1,0,
#westcoast,0,1,0,
#werk,0,1,0,
#welcome2014,0,1,0,
#weakest,1,0,0,
#wavyhair,0,1,0,
#wave,0,1,0,
#watermelon,0,1,0,
#warrior,0,1,0,
#warmth,0,0,1,
#wannacry,0,1,0,
#wanderlust,0,1,0,
#walker,0,1,0,
#wahhh,0,1,0,
#volunteer,0,1,0,
#visa,0,1,0,
#virus,0,1,0,
#violence,1,0,0,
#videogames,0,1,0,
#victoriasecret,0,1,0,
#vibe,0,1,0,
#viagem,0,1,0,
#verygood,0,1,0,
#vday,0,1,0,
#vanity,1,0,0,
#vacay,0,1,0,
#utah,0,1,0,
#uss,0,1,0,
#upsidedown,0,1,0,
#universalstudios,0,1,0,
